tx_id,timestamp,amount,currency,channel,src_type,src_id,dst_type,dst_id,src_country,dst_country,ip_country,crypto_institution_registered,kyc_age_days,label,rule_hits,anomaly_score,device_id,auth_method,mcc,purpose,reference,beneficiary_bank_bic,beneficiary_iban,originator_bank_bic,originator_iban,fee_amount,exchange_rate,card_present,recurring,standing_order,is_cross_border,ip_country,device_id,auth_method,mcc,purpose,reference,beneficiary_bank_bic,beneficiary_iban,originator_bank_bic,originator_iban,fee_amount,exchange_rate,crypto_institution_registered,card_present,recurring,standing_order,is_cross_border
9058,2025-08-09T06:37:23.534Z,4708.26,EUR,CRYPTO,customer,156,company,189,GB,GB,,true,,normal,FONDS_SEIN_PAYS_TIER,51,dev-152404,SCA,,Trade,REF-822763,PSSTGBPA2A1,FR761441310000000905801,HSBCGBPAXXX,FR767535210000000905901,0.26,1,,false,false,false,,dev-152404,SCA,,Trade,REF-822763,PSSTGBPA2A1,FR761441310000000905801,HSBCGBPAXXX,FR767535210000000905901,0.26,1,true,,false,false,false
9059,2025-08-31T06:37:23.534Z,4577.74,GBP,CRYPTO,customer,532,customer,766,AE,CN,,false,,suspect,FONDS_SEIN_PAYS_TIER;PBR_ATTACHED,12,dev-514977,SCA,,Salary,REF-312351,HSBCCNPA0XX,FR764837510000000905901,BNPAAEMMXXX,FR767694410000000906001,1.89,1.1305,,false,false,true,,dev-514977,SCA,,Salary,REF-312351,HSBCCNPA0XX,FR764837510000000905901,BNPAAEMMXXX,FR767694410000000906001,1.89,1.1305,false,,false,false,true
9060,2025-08-29T06:37:23.534Z,4081.19,EUR,CASH,customer,814,customer,329,AE,AE,,,,normal,FONDS_SEIN_PAYS_TIER,29,dev-248183,SCA,,Crypto,REF-218332,SOGEAEMMXXX,FR769690110000000906001,HSBCAEPP2A1,FR764505910000000906101,2.85,1,,false,false,false,,dev-248183,SCA,,Crypto,REF-218332,SOGEAEMMXXX,FR769690110000000906001,HSBCAEPP2A1,FR764505910000000906101,2.85,1,,,false,false,false
9061,2025-08-17T06:37:23.534Z,7996.25,USD,CRYPTO,customer,593,customer,144,DE,CH,,false,,review,FONDS_SEIN_PAYS_TIER;PBR_ATTACHED,45,dev-468699,SCA,,Crypto,REF-112533,PSSTCHPP2A1,FR767011010000000906101,CITIDEPPXXX,FR767819510000000906201,0.60,0.8599,,false,false,true,,dev-468699,SCA,,Crypto,REF-112533,PSSTCHPP2A1,FR767011010000000906101,CITIDEPPXXX,FR767819510000000906201,0.60,0.8599,false,,false,false,true
9062,2025-06-25T06:37:23.534Z,5363.09,USD,CARD,customer,371,customer,591,FR,AE,,,,review,FONDS_SEIN_PAYS_TIER,74,dev-255477,3DS,5999,Trade,REF-139353,BARCAEPPXXX,FR769314110000000906201,AGRIFFRLXXX,FR764128010000000906301,2.78,0.9351,true,false,false,true,,dev-255477,3DS,5999,Trade,REF-139353,BARCAEPPXXX,FR769314110000000906201,AGRIFFRLXXX,FR764128010000000906301,2.78,0.9351,,true,false,false,true
9063,2025-07-10T06:37:23.534Z,2135.16,EUR,SEPA,company,127,customer,359,FR,BE,,,,review,,100,dev-462467,SCA,,Crypto,REF-373300,SOGEBEMM0XX,FR766427310000000906301,SOGEFRLLXXX,FR768546010000000906401,1.03,1,,true,false,true,,dev-462467,SCA,,Crypto,REF-373300,SOGEBEMM0XX,FR766427310000000906301,SOGEFRLLXXX,FR768546010000000906401,1.03,1,,,true,false,true
9064,2025-08-11T06:37:23.534Z,6418.45,EUR,SEPA,company,874,company,399,US,CN,,,,normal,FONDS_SEIN_PAYS_TIER,76,dev-716306,SCA,,Gift,REF-220067,CCBPCNPA2A1,FR766473910000000906401,CCBPUSMM2A1,FR762721510000000906501,0.50,1,,false,false,true,,dev-716306,SCA,,Gift,REF-220067,CCBPCNPA2A1,FR766473910000000906401,CCBPUSMM2A1,FR762721510000000906501,0.50,1,,,false,false,true
9065,2025-07-20T06:37:23.534Z,4842.94,EUR,CASH,company,455,customer,712,BE,DE,,,,suspect,,92,dev-976140,SCA,,Rent,REF-201439,HSBCDEPAXXX,FR763999110000000906501,CITIBEMMXXX,FR769743710000000906601,1.74,1,,false,false,true,,dev-976140,SCA,,Rent,REF-201439,HSBCDEPAXXX,FR763999110000000906501,CITIBEMMXXX,FR769743710000000906601,1.74,1,,,false,false,true
9066,2025-07-02T06:37:23.534Z,5242.14,EUR,CARD,customer,852,customer,788,DE,CH,,,,review,FONDS_SEIN_PAYS_TIER,49,dev-424836,3DS,5411,Gift,REF-941789,BARCCHPA0XX,FR764431710000000906601,DEUTDELL2A1,FR767414010000000906701,2.61,1,false,false,false,true,,dev-424836,3DS,5411,Gift,REF-941789,BARCCHPA0XX,FR764431710000000906601,DEUTDELL2A1,FR767414010000000906701,2.61,1,,false,false,false,true
9067,2025-07-07T06:37:23.534Z,8479.66,GBP,CRYPTO,customer,70,company,570,FR,CH,,false,,normal,FONDS_SEIN_PAYS_TIER;PBR_ATTACHED,24,dev-752782,SCA,,Trade,REF-469881,HSBCCHPP0XX,FR762059410000000906701,CCBPFRPP0XX,FR763327610000000906801,2.61,0.9051,,false,false,true,,dev-752782,SCA,,Trade,REF-469881,HSBCCHPP0XX,FR762059410000000906701,CCBPFRPP0XX,FR763327610000000906801,2.61,0.9051,false,,false,false,true
9068,2025-08-13T06:37:23.534Z,6228.92,CHF,SEPA,customer,623,customer,952,FR,FR,,,,review,,22,dev-297750,SCA,,Invoice,REF-882837,HSBCFRLLXXX,FR761643110000000906801,CITIFRLL2A1,FR767753310000000906901,1.18,1.1249,,true,false,false,,dev-297750,SCA,,Invoice,REF-882837,HSBCFRLLXXX,FR761643110000000906801,CITIFRLL2A1,FR767753310000000906901,1.18,1.1249,,,true,false,false
9069,2025-09-03T06:37:23.534Z,6903.91,EUR,CASH,company,107,customer,51,CN,IT,,,,review,,96,dev-507556,SCA,,Trade,REF-650739,PSSTITPAXXX,FR762177410000000906901,BARCCNPPXXX,FR767124710000000907001,0.95,1,,false,false,true,,dev-507556,SCA,,Trade,REF-650739,PSSTITPAXXX,FR762177410000000906901,BARCCNPPXXX,FR767124710000000907001,0.95,1,,,false,false,true
9070,2025-06-14T06:37:23.534Z,3463.69,EUR,CRYPTO,customer,354,company,961,ES,LU,,true,,suspect,,16,dev-369447,SCA,,Crypto,REF-707604,DEUTLUMMXXX,LU765927010000000907001,PSSTESLL2A1,FR764199410000000907101,2.64,1,,false,false,true,,dev-369447,SCA,,Crypto,REF-707604,DEUTLUMMXXX,LU765927010000000907001,PSSTESLL2A1,FR764199410000000907101,2.64,1,true,,false,false,true
9071,2025-06-13T06:37:23.534Z,6647.72,GBP,CASH,company,737,customer,302,DE,GB,,,,review,FONDS_SEIN_PAYS_TIER,77,dev-990067,SCA,,Salary,REF-713476,HSBCGBMMXXX,FR762166710000000907101,SOGEDEPA2A1,FR766367710000000907201,1.29,0.996,,false,false,true,,dev-990067,SCA,,Salary,REF-713476,HSBCGBMMXXX,FR762166710000000907101,SOGEDEPA2A1,FR766367710000000907201,1.29,0.996,,,false,false,true
9072,2025-07-20T06:37:23.534Z,215.26,GBP,SWIFT,customer,817,customer,623,GB,FR,,,,normal,,0,dev-163958,SCA,,Invoice,REF-826102,CITIFRLX0XX,FR769777510000000907201,CITIGBPAXXX,FR761510210000000907301,2.17,1.3871,,false,false,true,,dev-163958,SCA,,Invoice,REF-826102,CITIFRLX0XX,FR769777510000000907201,CITIGBPAXXX,FR761510210000000907301,2.17,1.3871,,,false,false,true
9073,2025-07-16T06:37:23.534Z,7270.02,GBP,SWIFT,company,304,company,764,DE,ES,,,,review,,37,dev-782909,SCA,,Crypto,REF-240682,DEUTESLL2A1,FR765430810000000907301,AGRIFDEP0XX,FR763229310000000907401,2.49,1.2758,,false,false,true,,dev-782909,SCA,,Crypto,REF-240682,DEUTESLL2A1,FR765430810000000907301,AGRIFDEP0XX,FR763229310000000907401,2.49,1.2758,,,false,false,true
9074,2025-07-29T06:37:23.534Z,371.12,EUR,CARD,customer,157,company,449,LU,CH,,,,review,FONDS_SEIN_PAYS_TIER,59,dev-385675,3DS,5411,Rent,REF-625621,CCBPCHMM2A1,FR761879210000000907401,CITILULX0XX,LU768038510000000907501,1.04,1,false,false,false,true,,dev-385675,3DS,5411,Rent,REF-625621,CCBPCHMM2A1,FR761879210000000907401,CITILULX0XX,LU768038510000000907501,1.04,1,,false,false,false,true
9075,2025-07-20T06:37:23.534Z,744.26,GBP,CARD,company,179,customer,84,LU,US,,,,suspect,FONDS_SEIN_PAYS_TIER,18,dev-679210,3DS,5411,Salary,REF-432778,PSSTUSPAXXX,FR763391410000000907501,BARCLUPA0XX,LU766064510000000907601,0.98,1.3957,false,false,false,true,,dev-679210,3DS,5411,Salary,REF-432778,PSSTUSPAXXX,FR763391410000000907501,BARCLUPA0XX,LU766064510000000907601,0.98,1.3957,,false,false,false,true
9076,2025-07-03T06:37:23.534Z,3668.07,EUR,SEPA,customer,352,customer,212,AE,ES,,,,suspect,,77,dev-714465,SCA,,Gift,REF-159360,DEUTESLXXXX,FR763792010000000907601,DEUTAEPPXXX,FR761106010000000907701,0.28,1,,false,false,true,,dev-714465,SCA,,Gift,REF-159360,DEUTESLXXXX,FR763792010000000907601,DEUTAEPPXXX,FR761106010000000907701,0.28,1,,,false,false,true
9077,2025-07-06T06:37:23.534Z,8327.23,EUR,CASH,company,601,company,803,DE,AE,,,,review,FONDS_SEIN_PAYS_TIER,39,dev-582158,SCA,,Gift,REF-626685,PSSTAEPPXXX,FR761457010000000907701,DEUTDEPP2A1,FR761222510000000907801,2.43,1,,false,false,true,,dev-582158,SCA,,Gift,REF-626685,PSSTAEPPXXX,FR761457010000000907701,DEUTDEPP2A1,FR761222510000000907801,2.43,1,,,false,false,true
9078,2025-07-29T06:37:23.534Z,2398.58,EUR,CRYPTO,customer,626,company,163,CN,NG,,true,,suspect,FONDS_SEIN_PAYS_TIER,16,dev-828098,SCA,,Salary,REF-612855,BARCNGPP2A1,FR765099010000000907801,CCBPCNLX0XX,FR766400610000000907901,2.43,1,,false,false,true,,dev-828098,SCA,,Salary,REF-612855,BARCNGPP2A1,FR765099010000000907801,CCBPCNLX0XX,FR766400610000000907901,2.43,1,true,,false,false,true
9079,2025-08-19T06:37:23.534Z,6515.95,EUR,CASH,customer,608,company,294,FR,CH,,,,review,FONDS_SEIN_PAYS_TIER,28,dev-220949,SCA,,Crypto,REF-683845,BARCCHLL0XX,FR767280010000000907901,DEUTFRMMXXX,FR765670810000000908001,2.47,1,,false,false,true,,dev-220949,SCA,,Crypto,REF-683845,BARCCHLL0XX,FR767280010000000907901,DEUTFRMMXXX,FR765670810000000908001,2.47,1,,,false,false,true
9080,2025-07-22T06:37:23.534Z,2629.95,EUR,CASH,company,980,customer,422,GB,IT,,,,suspect,,6,dev-874655,SCA,,Salary,REF-869407,DEUTITMM0XX,FR764769710000000908001,BNPAGBLXXXX,FR765652810000000908101,1.25,1,,false,false,true,,dev-874655,SCA,,Salary,REF-869407,DEUTITMM0XX,FR764769710000000908001,BNPAGBLXXXX,FR765652810000000908101,1.25,1,,,false,false,true
9081,2025-08-25T06:37:23.534Z,3188.3,EUR,CRYPTO,customer,649,company,848,CH,AE,,false,,normal,FONDS_SEIN_PAYS_TIER;PBR_ATTACHED,63,dev-308991,SCA,,Rent,REF-535671,DEUTAELL2A1,FR767638410000000908101,BARCCHPA2A1,FR762027710000000908201,0.64,1,,false,false,true,,dev-308991,SCA,,Rent,REF-535671,DEUTAELL2A1,FR767638410000000908101,BARCCHPA2A1,FR762027710000000908201,0.64,1,false,,false,false,true
9082,2025-07-28T06:37:23.534Z,3853.84,EUR,SWIFT,company,563,customer,826,CH,AE,,,,review,FONDS_SEIN_PAYS_TIER,68,dev-627168,SCA,,Rent,REF-755544,BARCAEPP2A1,FR764895910000000908201,BARCCHPA2A1,FR762736910000000908301,0.22,1,,false,false,true,,dev-627168,SCA,,Rent,REF-755544,BARCAEPP2A1,FR764895910000000908201,BARCCHPA2A1,FR762736910000000908301,0.22,1,,,false,false,true
9083,2025-07-30T06:37:23.534Z,6923.11,CHF,CASH,customer,446,company,873,FR,NG,,,,suspect,FONDS_SEIN_PAYS_TIER,82,dev-739989,SCA,,Salary,REF-636851,SOGENGMM0XX,FR761944310000000908301,BNPAFRMM0XX,FR766150610000000908401,1.49,0.9245,,false,false,true,,dev-739989,SCA,,Salary,REF-636851,SOGENGMM0XX,FR761944310000000908301,BNPAFRMM0XX,FR766150610000000908401,1.49,0.9245,,,false,false,true
9084,2025-07-12T06:37:23.534Z,7919.76,EUR,CRYPTO,company,709,company,462,DE,ES,,true,,review,,21,dev-457160,SCA,,Invoice,REF-736238,AGRIFESL2A1,FR766395310000000908401,BARCDELX2A1,FR766860910000000908501,2.24,1,,false,false,true,,dev-457160,SCA,,Invoice,REF-736238,AGRIFESL2A1,FR766395310000000908401,BARCDELX2A1,FR766860910000000908501,2.24,1,true,,false,false,true
9085,2025-08-05T06:37:23.534Z,5749.27,USD,CRYPTO,customer,853,customer,147,ES,DE,,false,,suspect,PBR_ATTACHED,58,dev-725086,SCA,,Salary,REF-202866,DEUTDEPPXXX,FR765242510000000908501,HSBCESLLXXX,FR762914210000000908601,2.31,0.9459,,false,false,true,,dev-725086,SCA,,Salary,REF-202866,DEUTDEPPXXX,FR765242510000000908501,HSBCESLLXXX,FR762914210000000908601,2.31,0.9459,false,,false,false,true
9086,2025-08-18T06:37:23.534Z,3645.11,GBP,CASH,customer,903,company,471,GB,AE,,,,review,FONDS_SEIN_PAYS_TIER,71,dev-980886,SCA,,Invoice,REF-181843,BARCAELX2A1,FR766807410000000908601,CITIGBPA2A1,FR768358210000000908701,1.29,1.2994,,false,false,true,,dev-980886,SCA,,Invoice,REF-181843,BARCAELX2A1,FR766807410000000908601,CITIGBPA2A1,FR768358210000000908701,1.29,1.2994,,,false,false,true
9087,2025-09-05T06:37:23.534Z,4138.45,EUR,CARD,customer,522,company,71,ES,GB,,,,normal,FONDS_SEIN_PAYS_TIER,76,dev-708657,3DS,5732,Rent,REF-373922,HSBCGBLL0XX,FR765889810000000908701,PSSTESMM2A1,FR761839910000000908801,0.89,1,true,false,false,true,,dev-708657,3DS,5732,Rent,REF-373922,HSBCGBLL0XX,FR765889810000000908701,PSSTESMM2A1,FR761839910000000908801,0.89,1,,true,false,false,true
9088,2025-08-23T06:37:23.534Z,1173.07,EUR,CARD,customer,757,customer,519,LU,IT,,,,review,,76,dev-705154,3DS,6011,Crypto,REF-261905,CCBPITLLXXX,FR769811710000000908801,SOGELULXXXX,LU769662410000000908901,2.76,1,false,false,false,true,,dev-705154,3DS,6011,Crypto,REF-261905,CCBPITLLXXX,FR769811710000000908801,SOGELULXXXX,LU769662410000000908901,2.76,1,,false,false,false,true
9089,2025-08-22T06:37:23.534Z,2069.95,GBP,SEPA,company,107,customer,926,FR,FR,,,,suspect,,84,dev-732625,SCA,,Crypto,REF-316021,PSSTFRLL2A1,FR768565910000000908901,AGRIFFRL2A1,FR768528310000000909001,0.64,0.9172,,true,false,false,,dev-732625,SCA,,Crypto,REF-316021,PSSTFRLL2A1,FR768565910000000908901,AGRIFFRL2A1,FR768528310000000909001,0.64,0.9172,,,true,false,false
9090,2025-06-29T06:37:23.534Z,6833.61,USD,SEPA,customer,694,company,836,LU,DE,,,,normal,,94,dev-638591,SCA,,Invoice,REF-233616,BARCDEMM2A1,FR765135310000000909001,PSSTLULLXXX,LU766117010000000909101,0.42,1.025,,true,false,true,,dev-638591,SCA,,Invoice,REF-233616,BARCDEMM2A1,FR765135310000000909001,PSSTLULLXXX,LU766117010000000909101,0.42,1.025,,,true,false,true
9091,2025-07-21T06:37:23.534Z,3260.11,GBP,SEPA,company,629,customer,626,NG,NG,,,,normal,FONDS_SEIN_PAYS_TIER,23,dev-363725,SCA,,Trade,REF-177187,AGRIFNGPXXX,FR764163210000000909101,BARCNGPP0XX,FR765744710000000909201,1.04,0.9154,,true,false,false,,dev-363725,SCA,,Trade,REF-177187,AGRIFNGPXXX,FR764163210000000909101,BARCNGPP0XX,FR765744710000000909201,1.04,0.9154,,,true,false,false
9092,2025-06-17T06:37:23.534Z,7729.57,GBP,CASH,customer,728,company,125,CH,NG,,,,normal,FONDS_SEIN_PAYS_TIER,27,dev-266364,SCA,,Invoice,REF-361585,PSSTNGLL2A1,FR767748910000000909201,CITICHPP0XX,FR766846910000000909301,1.39,0.9055,,false,false,true,,dev-266364,SCA,,Invoice,REF-361585,PSSTNGLL2A1,FR767748910000000909201,CITICHPP0XX,FR766846910000000909301,1.39,0.9055,,,false,false,true
9093,2025-08-22T06:37:23.534Z,7449.58,GBP,SWIFT,customer,850,customer,184,US,FR,,,,normal,,23,dev-307821,SCA,,Salary,REF-555402,CITIFRLL2A1,FR765135910000000909301,DEUTUSLX0XX,FR769685610000000909401,1.36,0.8109,,false,false,true,,dev-307821,SCA,,Salary,REF-555402,CITIFRLL2A1,FR765135910000000909301,DEUTUSLX0XX,FR769685610000000909401,1.36,0.8109,,,false,false,true
9094,2025-07-24T06:37:23.534Z,5052.1,EUR,PSU-PSD2,company,974,company,333,DE,CH,DE,,,normal,FONDS_SEIN_PAYS_TIER,7,dev-836517,SCA,,Trade,REF-846323,BARCCHLX2A1,FR767706410000000909401,PSSTDEPA2A1,FR764514810000000909501,0.34,1,,false,false,true,DE,dev-836517,SCA,,Trade,REF-846323,BARCCHLX2A1,FR767706410000000909401,PSSTDEPA2A1,FR764514810000000909501,0.34,1,,,false,false,true
9095,2025-07-29T06:37:23.534Z,4742.98,EUR,SEPA,company,967,company,971,IT,ES,,,,review,,14,dev-163389,SCA,,Invoice,REF-563994,HSBCESPP0XX,FR769492510000000909501,CCBPITPA0XX,FR764429910000000909601,1.70,1,,false,false,true,,dev-163389,SCA,,Invoice,REF-563994,HSBCESPP0XX,FR769492510000000909501,CCBPITPA0XX,FR764429910000000909601,1.70,1,,,false,false,true
9096,2025-09-09T06:37:23.534Z,7723.02,EUR,CRYPTO,company,290,customer,234,FR,DE,,true,,suspect,,28,dev-355014,SCA,,Crypto,REF-898014,HSBCDEPPXXX,FR766629310000000909601,BNPAFRLXXXX,FR761783010000000909701,0.95,1,,false,false,true,,dev-355014,SCA,,Crypto,REF-898014,HSBCDEPPXXX,FR766629310000000909601,BNPAFRLXXXX,FR761783010000000909701,0.95,1,true,,false,false,true
9097,2025-06-24T06:37:23.534Z,521.52,EUR,SWIFT,company,675,company,107,NG,US,,,,suspect,FONDS_SEIN_PAYS_TIER,28,dev-844302,SCA,,Trade,REF-713004,CITIUSPAXXX,FR768707110000000909701,CITINGPPXXX,FR766913910000000909801,2.79,1,,false,false,true,,dev-844302,SCA,,Trade,REF-713004,CITIUSPAXXX,FR768707110000000909701,CITINGPPXXX,FR766913910000000909801,2.79,1,,,false,false,true
9098,2025-08-14T06:37:23.534Z,915.29,GBP,CASH,customer,736,company,593,GB,CN,,,,normal,FONDS_SEIN_PAYS_TIER,76,dev-871923,SCA,,Crypto,REF-789920,PSSTCNPP2A1,FR762981310000000909801,PSSTGBMM0XX,FR762141410000000909901,0.20,0.9143,,false,false,true,,dev-871923,SCA,,Crypto,REF-789920,PSSTCNPP2A1,FR762981310000000909801,PSSTGBMM0XX,FR762141410000000909901,0.20,0.9143,,,false,false,true
9099,2025-08-19T06:37:23.534Z,3664.01,EUR,SEPA,company,3,customer,621,GB,DE,,,,suspect,,49,dev-760125,SCA,,Invoice,REF-652325,PSSTDELX0XX,FR764698110000000909901,BARCGBPPXXX,FR762983410000000910001,2.37,1,,true,false,true,,dev-760125,SCA,,Invoice,REF-652325,PSSTDELX0XX,FR764698110000000909901,BARCGBPPXXX,FR762983410000000910001,2.37,1,,,true,false,true
9100,2025-08-25T06:37:23.534Z,2548.99,EUR,SWIFT,customer,212,customer,209,FR,IT,,,,normal,,58,dev-788962,SCA,,Crypto,REF-948458,BNPAITPA2A1,FR766675010000000910001,HSBCFRLL0XX,FR764120310000000910101,2.30,1,,false,false,true,,dev-788962,SCA,,Crypto,REF-948458,BNPAITPA2A1,FR766675010000000910001,HSBCFRLL0XX,FR764120310000000910101,2.30,1,,,false,false,true
9101,2025-08-21T06:37:23.534Z,3969.27,USD,SWIFT,customer,758,company,955,BE,FR,,,,review,,98,dev-904845,SCA,,Crypto,REF-208537,PSSTFRPA0XX,FR766570410000000910101,DEUTBELL2A1,FR761117410000000910201,1.35,1.3652,,false,false,true,,dev-904845,SCA,,Crypto,REF-208537,PSSTFRPA0XX,FR766570410000000910101,DEUTBELL2A1,FR761117410000000910201,1.35,1.3652,,,false,false,true
9102,2025-08-25T06:37:23.534Z,3929.57,EUR,PSU-PSD2,customer,959,customer,845,FR,FR,GB,,,suspect,UTILISATION_CONNECTE,26,dev-133998,SCA,,Crypto,REF-967703,BNPAFRPP0XX,FR763036610000000910201,PSSTFRPP0XX,FR769386810000000910301,1.13,1,,false,false,false,GB,dev-133998,SCA,,Crypto,REF-967703,BNPAFRPP0XX,FR763036610000000910201,PSSTFRPP0XX,FR769386810000000910301,1.13,1,,,false,false,false
9103,2025-06-16T06:37:23.534Z,8452.94,EUR,SEPA,company,842,customer,486,LU,GB,,,,suspect,FONDS_SEIN_PAYS_TIER,61,dev-279130,SCA,,Salary,REF-901317,SOGEGBLL2A1,FR768125310000000910301,CCBPLUMM0XX,LU765082610000000910401,1.86,1,,true,false,true,,dev-279130,SCA,,Salary,REF-901317,SOGEGBLL2A1,FR768125310000000910301,CCBPLUMM0XX,LU765082610000000910401,1.86,1,,,true,false,true
9104,2025-08-17T06:37:23.534Z,4226.77,GBP,CRYPTO,customer,159,customer,487,ES,US,,false,,suspect,FONDS_SEIN_PAYS_TIER;PBR_ATTACHED,42,dev-291918,SCA,,Gift,REF-483300,PSSTUSLL2A1,FR769671810000000910401,SOGEESMMXXX,FR762816310000000910501,2.02,1.0261,,false,false,true,,dev-291918,SCA,,Gift,REF-483300,PSSTUSLL2A1,FR769671810000000910401,SOGEESMMXXX,FR762816310000000910501,2.02,1.0261,false,,false,false,true
9105,2025-06-29T06:37:23.534Z,166.48,EUR,PSU-PSD2,company,597,company,698,BE,GB,ES,,,normal,FONDS_SEIN_PAYS_TIER;UTILISATION_CONNECTE,94,dev-309526,SCA,,Gift,REF-425417,CITIGBMMXXX,FR762753810000000910501,CITIBEPAXXX,FR769398810000000910601,0.08,1,,false,false,true,ES,dev-309526,SCA,,Gift,REF-425417,CITIGBMMXXX,FR762753810000000910501,CITIBEPAXXX,FR769398810000000910601,0.08,1,,,false,false,true
9106,2025-06-12T06:37:23.534Z,6831.02,CHF,PSU-PSD2,customer,270,customer,961,NG,IT,GB,,,suspect,UTILISATION_CONNECTE,13,dev-221943,SCA,,Gift,REF-413813,SOGEITLX2A1,FR765832210000000910601,PSSTNGLX0XX,FR764626110000000910701,2.27,1.1278,,false,false,true,GB,dev-221943,SCA,,Gift,REF-413813,SOGEITLX2A1,FR765832210000000910601,PSSTNGLX0XX,FR764626110000000910701,2.27,1.1278,,,false,false,true
9107,2025-07-03T06:37:23.534Z,8413.13,GBP,PSU-PSD2,company,100,customer,876,AE,AE,ES,,,normal,FONDS_SEIN_PAYS_TIER;UTILISATION_CONNECTE,11,dev-699540,SCA,,Salary,REF-703063,DEUTAELLXXX,FR764721410000000910701,SOGEAELXXXX,FR765891210000000910801,1.76,1.0977,,false,false,false,ES,dev-699540,SCA,,Salary,REF-703063,DEUTAELLXXX,FR764721410000000910701,SOGEAELXXXX,FR765891210000000910801,1.76,1.0977,,,false,false,false
9108,2025-08-28T06:37:23.534Z,3983.64,CHF,PSU-PSD2,company,346,customer,511,US,LU,ES,,,suspect,UTILISATION_CONNECTE,86,dev-304605,SCA,,Rent,REF-167629,SOGELULL2A1,LU765731410000000910801,CCBPUSLX2A1,FR761758110000000910901,0.39,0.8803,,false,false,true,ES,dev-304605,SCA,,Rent,REF-167629,SOGELULL2A1,LU765731410000000910801,CCBPUSLX2A1,FR761758110000000910901,0.39,0.8803,,,false,false,true
9109,2025-06-15T06:37:23.534Z,5151.86,USD,CARD,company,551,company,843,IT,DE,,,,suspect,,29,dev-945286,3DS,5411,Salary,REF-746657,BARCDELLXXX,FR764956110000000910901,BARCITLLXXX,FR764012610000000911001,2.98,0.8654,true,false,false,true,,dev-945286,3DS,5411,Salary,REF-746657,BARCDELLXXX,FR764956110000000910901,BARCITLLXXX,FR764012610000000911001,2.98,0.8654,,true,false,false,true
9110,2025-07-01T06:37:23.534Z,7568.86,USD,SEPA,customer,530,company,550,ES,AE,,,,review,FONDS_SEIN_PAYS_TIER,25,dev-634351,SCA,,Crypto,REF-161191,CCBPAELX2A1,FR769734610000000911001,CITIESLX2A1,FR763091810000000911101,1.90,1.2842,,false,false,true,,dev-634351,SCA,,Crypto,REF-161191,CCBPAELX2A1,FR769734610000000911001,CITIESLX2A1,FR763091810000000911101,1.90,1.2842,,,false,false,true
9111,2025-07-25T06:37:23.534Z,8411.38,EUR,CARD,company,187,company,314,AE,IT,,,,normal,,56,dev-592567,3DS,5411,Trade,REF-726085,BNPAITLXXXX,FR766245110000000911101,BNPAAEPAXXX,FR767546710000000911201,1.82,1,true,false,false,true,,dev-592567,3DS,5411,Trade,REF-726085,BNPAITLXXXX,FR766245110000000911101,BNPAAEPAXXX,FR767546710000000911201,1.82,1,,true,false,false,true
9112,2025-08-10T06:37:23.534Z,5731.49,EUR,CARD,customer,986,customer,855,NG,LU,,,,normal,,57,dev-125221,3DS,6011,Rent,REF-190152,SOGELUMMXXX,LU769477810000000911201,AGRIFNGP2A1,FR769873010000000911301,1.95,1,false,false,false,true,,dev-125221,3DS,6011,Rent,REF-190152,SOGELUMMXXX,LU769477810000000911201,AGRIFNGP2A1,FR769873010000000911301,1.95,1,,false,false,false,true
9113,2025-07-03T06:37:23.534Z,7969.92,USD,SEPA,customer,935,customer,588,FR,IT,,,,normal,,86,dev-700060,SCA,,Trade,REF-520692,SOGEITLX2A1,FR761854210000000911301,DEUTFRLLXXX,FR767679910000000911401,2.03,0.8171,,true,false,true,,dev-700060,SCA,,Trade,REF-520692,SOGEITLX2A1,FR761854210000000911301,DEUTFRLLXXX,FR767679910000000911401,2.03,0.8171,,,true,false,true
9114,2025-07-24T06:37:23.534Z,4180.78,EUR,SEPA,company,435,customer,409,CH,DE,,,,suspect,,57,dev-627231,SCA,,Invoice,REF-541819,BNPADEPAXXX,FR764822510000000911401,BNPACHLL2A1,FR762554910000000911501,2.92,1,,true,false,true,,dev-627231,SCA,,Invoice,REF-541819,BNPADEPAXXX,FR764822510000000911401,BNPACHLL2A1,FR762554910000000911501,2.92,1,,,true,false,true
9115,2025-07-12T06:37:23.534Z,1392.59,EUR,CRYPTO,customer,692,customer,377,FR,GB,,true,,suspect,FONDS_SEIN_PAYS_TIER,79,dev-642571,SCA,,Invoice,REF-365749,SOGEGBLL0XX,FR762758010000000911501,SOGEFRMMXXX,FR761165110000000911601,2.43,1,,false,false,true,,dev-642571,SCA,,Invoice,REF-365749,SOGEGBLL0XX,FR762758010000000911501,SOGEFRMMXXX,FR761165110000000911601,2.43,1,true,,false,false,true
9116,2025-08-19T06:37:23.534Z,2661.49,USD,CARD,company,90,customer,135,AE,LU,,,,review,,82,dev-439203,3DS,5732,Gift,REF-209179,CITILUPAXXX,LU769337610000000911601,DEUTAEPP0XX,FR766849610000000911701,0.84,1.3322,false,false,false,true,,dev-439203,3DS,5732,Gift,REF-209179,CITILUPAXXX,LU769337610000000911601,DEUTAEPP0XX,FR766849610000000911701,0.84,1.3322,,false,false,false,true
